id,text,geo1,geo2,party,Region
8.40126E+017, Rijzig rood #AmsterdamCS (@ Amsterdam Centraal Railway Station in Amsterdam  Noord-Holland) https://t.co/9gKhSym2Ua https://t.co/kCggnnnkse,52.37881508,4.89947899,8,3
8.40127E+017, ✨WIN✨Deze ongelofelijk lekkere cheesecake (en veel ander - ook vegan - lekkers) at ik laatst… https://t.co/TsDwjztgee,52.37035233,4.88903301,9,4
8.40127E+017, #Amsterdam @ Pondje Buiksloterweg https://t.co/Yad6PRsIHy,52.38209161,4.90275152,10,1
8.40127E+017, Amsterdam Coffee Festival ☕️☕️☕️ (@ Westergasfabriek in Amsterdam  Noord-Holland) https://t.co/oIPl8HzaBN,52.38630838,4.871116,1,2
8.40127E+017, B1 13104 Rit 29216 Amsterdam Oosterpark 1091AC 9 OLVGO C6 MPU https://t.co/QDVYu0cU5b #p2000,52.3591188,4.916442,2,3
8.40127E+017, De #julianabrug in #zaandam #zaandijk ging open om 10:07 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471471,4.813427,3,4
8.40127E+017, I'm at Van Gogh Museum in Amsterdam  Noord-Holland https://t.co/zSl2NjYwb5,52.35831053,4.88107442,4,1
8.40128E+017, De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471471,4.813427,5,2
8.40128E+017, A1 13343 Rit 29218 Amsterdam President Allendelaan 1064GW 3 Sloterparkbad - Optisport https://t.co/a3Jk51DeH6 #p2000,52.3724929,4.8175736,6,3
8.40128E+017, The show must go on - zong Freddie Mercury  lead singer van Queen  terwijl hij stervende was aan… https://t.co/qnBN9ED8m9,52.36429857,4.88159873,7,4
8.40128E+017, A2 13118 Rit 29219 Amsterdam Marnixstraat 1016TG 170 Kazerne Hendrik https://t.co/fPceSO5No2 #p2000,52.3729206,4.8759681,8,1
8.40129E+017, B1 13119 Rit 29220 Amsterdam Oosterpark 1091AC 9 OLVGO C4 thorax chirurgie https://t.co/p8UMD9ejmU #p2000,52.3591188,4.916442,9,2
8.40129E+017, Voor het eerst eens proberen (@ Loogman Binnenreinigen in Aalsmeer) https://t.co/7GMsS5P6ec,52.289253,4.821657,10,3
8.4013E+017, @RedelijkThymen @HetAapKanaal PvdA??,51.5920853,4.7882447,1,4
8.4013E+017, File op A4 Stilstaand verkeer #A4 #A4_ZOE #file #fileleed #verkeer https://t.co/aWDRtIAJvG,52.13714,4.50542,2,1
8.40131E+017, De #julianabrug in #zaandam #zaandijk ging open om 10:20 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471471,4.813427,3,2
8.40131E+017, B1 13403 Rit 29222 Amsterdam Oosterpark 1091AC 9 OLVGO C4 thorax chirurgie https://t.co/rTvbe7C6T3 #p2000,52.3591188,4.916442,4,3
8.40131E+017, Lente in huis! 🌿🌱☀️#lente#happyhouse#happylife#citroenboompje🍋🌳#zon #amsterdam @… https://t.co/XwWFRhrl9r,52.3731,4.8922,5,4
8.40131E+017, B1 13402 Rit 29224 Amsterdam De Boelelaan 1081HV 1117 VU 3B hematologie https://t.co/sOl1iasoxo #p2000,52.3349075,4.8731634,6,1
8.40131E+017, @HetAapKanaal @RedelijkThymen wss bedoelt hij pvv..,51.5920853,4.7882447,7,2
8.40131E+017, Hallo @ Amsterdam  Netherlands https://t.co/JJVjzWOlNk,52.3731,4.8922,8,3
8.40131E+017, @HetAapKanaal @RedelijkThymen en D66 is niet links  maar zit tussen rechts en links in,51.5920853,4.7882447,9,4
8.40131E+017, De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471471,4.813427,10,1
8.40132E+017, Blij als een kind met deze doos Al Arz Tahini!! Nu in grote hoeveelheden te koop bij #mouwes en… https://t.co/LEGoeJ04Bv,52.3551063,4.8895598,1,2
8.40132E+017, A1 13118 Rit 29226 Amsterdam IJburglaan 1087CH 727 E https://t.co/CLa22zsgVI #p2000,52.3574914,4.9916578,2,3
8.40132E+017, Van Londen naar Schiphol en van Schiphol naar Leiden om nog even een dag te werken. Gelukkig… https://t.co/B3d0aBc6FS,52.3092179,4.76354161,3,4
8.40132E+017, Straks bij @Roelof_Hemmen op bnrnieuwsradio. 12:30 politiek panel. Vandaag met @dianamatroos @… https://t.co/Z99MkqkYdr,52.3487099,4.91923,4,1
8.40133E+017, #AGVESPA verhuurt 6 ondergrondse autostaanplaatsen aan 't Groen Kwartier. Maandelijkse huurprijs: € 90. Info:… https://t.co/18unBqm4pB,51.1943036,4.4108549,5,2
8.40135E+017, Vandaag @earthtagram Onderwijs Innovatie 2017 bespreken met HBO CSC beraard @ Utrecht https://t.co/H9SXJopOAo,52.0833,5.13333,6,3
8.40135E+017, #Gouda - Man doet greep uit kassa: Een nog onbekende man nam donderdag 9 maart om 18.45 uur geld weg uit een kassa… https://t.co/5tseNuWhk2,51.99999569,4.34483528,7,4
8.40135E+017, File op A58 Stilstaand verkeer #A58 #A58_NBR #file #fileleed #verkeer https://t.co/dVGuH2Rvd4,51.53817,4.99767,8,1
8.40135E+017, P 1 Liftopsluiting Hotel France   Oudezijds Kolk 11 Amsterdam [ 13GG04 13ASN ] https://t.co/AJ1Vly4eSM #p2000,52.3764236,4.901246,9,2
8.40136E+017, Ik stem op de partij die een algeheel inhaalverbod voor vrachtwagens invoert. @ A58 https://t.co/5gd7F5mayJ,51.53216742,5.19115729,10,3
8.40136E+017, A1 13111 Rit 29232 Amsterdam Willem de Zwijgerlaan 145 https://t.co/YjxPF5K0FM #p2000,52.3780236,4.862505,1,4
8.40137E+017, Prio: 1 Letsel Willem de Zwijgerlaan Amsterdam https://t.co/biLKtFEGG7 #p2000,52.3780236,4.862505,2,1
8.40137E+017, File op A27 Stilstaand verkeer #A27 #A27_DIM #file #fileleed #verkeer https://t.co/MdgeRIedkl,51.95566,5.05514,3,2
8.40137E+017, New on the blog! Vandaag bespreek ik met jullie de volle maan van zondag 12 maart. Wat wil deze… https://t.co/dYi7SUgobG,52.3,4.7,4,3
8.40137E+017, I'm at Edel in Amsterdam  Noord-Holland https://t.co/S7oSACQ8OA,52.36417491,4.85917568,5,4
8.40138E+017, File op A4 Stilstaand verkeer #A4 #A4_ZMI #file #fileleed #verkeer https://t.co/7h0peT14WF,52.14031,4.50873,6,1
8.40139E+017, A1 13161 Rit 29236 Amsterdam Zuidplein 1077XV 10 Metro Amsterdam Zuid https://t.co/WN7D3wWfbL #p2000,52.3395753,4.8732716,7,2
8.40139E+017, File op A10 Stilstaand verkeer #A10 #A10_IMW #file #fileleed #verkeer https://t.co/mLbkV2sGC1,52.38079,4.84467,8,3
8.4014E+017, P 1 Meting (Aardgas)   Andreas Schelfhoutstraat 48 Amsterdam [ 13GG04 13ASP ] https://t.co/5UvHN6rG71 #p2000,52.3570723,4.853015,9,4
8.4014E+017, De #julianabrug in #zaandam #zaandijk ging open om 10:56 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471471,4.813427,10,1
8.4014E+017, B1 13114 Rit 29238 Amsterdam Overtoom 1054HW 283 READE 2A afdeling https://t.co/APBTZJryuI #p2000,52.3606864,4.8672714,1,2
8.4014E+017," Het ""werkbaar werk"" van @peeters_kris1 maakt de betrokkenheid van ouders helemaal onmogelijk @crevits.Spreek eens m… https://t.co/S9CiamJMJV",51.18918919,4.16850271,2,3
8.4014E+017, B1 13405 Rit 29239 Amsterdam Louwesweg 1066EC 6 SLV 0G Links geriatrie https://t.co/Hw06cUuSGB #p2000,52.3471776,4.8240178,3,4
8.4014E+017, #alarm Prio: 1 Letsel Willem de Zwijgerlaan Amsterdam - Willem de Zwijgerlaan 177I  1056 JM Amsterdam  Netherlands,52.3757789,4.8624944,4,1
8.4014E+017, Als ik geld had https://t.co/WeUOkh7OR2,51.5918357,4.7883027,5,2
8.40141E+017, #9maandenbeurs #samenzwanger #💕 @ RAI Amsterdam https://t.co/w21fch2nnW,52.34123,4.88991,6,3
8.40141E+017, P 1 Brand Gebouw   Pontanusstraat 261 Amsterdam [ 13ALV 13OVDN 13GG02 13ASV 13ASN ] https://t.co/1z5D9mChoj #p2000,52.3657884,4.9268609,7,4
8.40141E+017, De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.471471,4.813427,8,1
8.40141E+017, #ICDirect 919 (V 11:07 van Amsterdam Airport) naar Amsterdam Centraal is 10 minuten vertraagd.,52.30944443,4.76194429,9,2
8.40142E+017, De #den #uylbrug in #zaandam ging open om 11:04 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3E2aZ #brugopen,52.427792,4.834402,10,3
8.40143E+017, Een echt vakvrouw carolinevanvelze #zuiver Terechte nominatie #zaansezakenvrouw 2017 #passie… https://t.co/cqmKUj1aP7,52.46666667,4.76666667,1,4
8.40143E+017, A1 13105 Rit 29243 Amsterdam Krugerstraat 1091LG 26 https://t.co/4N8YRuNPCQ #p2000,52.3530818,4.9186893,2,1
8.40143E+017, B1 13111 Rit 29244 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW 3 ccu https://t.co/HiTpBeDjHh #p2000,52.3703613,4.8395754,3,2
8.40143E+017, De #den #uylbrug in #zaandam is weer dicht. Zie https://t.co/zCqSr3E2aZ #brugopen,52.427792,4.834402,4,3
8.40143E+017, B1 13402 Rit 29245 Amsterdam Louwesweg 1066EC 6 SLV 10D chirurgie https://t.co/DDJHkaxfbS #p2000,52.3471776,4.8240178,5,4
8.40143E+017, 15 Mei hier mijn jubileum concert. Kom je ook? 😉 @ Het Concertgebouw Amsterdam https://t.co/KfIbeWpQ8P,52.35621485,4.87930128,6,1
8.40144E+017, #R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Linkeroever Defect voertuig sinds 10/03/2017 11:11,51.2145,4.3608,7,2
8.40144E+017, Tulips! #Amsterdam #Netherlands @ Leidseplein - Amsterdam Centrum https://t.co/T4m212zcqp,52.36412531,4.88316855,8,3
8.40144E+017, Hang rond met Danielle en andere leuke mensen in de buurt  als jij je aanmeldt voor Badoo! https://t.co/0sD2s4SXXY,52.339414,4.780487,9,4
8.40145E+017, B1 13401 Rit 29246 Amsterdam Statenjachtstraat 1034CS 1 BIJ 3 WEST ortho/chirurgie https://t.co/Bs6XO23ieT #p2000,52.4057126,4.918917,10,1
8.40145E+017, Herinnert u zich deze nog? Uit de #cazal collectie. Gewoon weer volop verkrijgbaar bij #teeling… https://t.co/gkyVSWIpbg,52.365,4.86455,1,2
8.40145E+017, I'm at GVB Veer - Centraal Station → IJplein - @gvb_actueel in Amsterdam  Noord-Holland https://t.co/gScjezHaTC,52.37959176,4.90245631,2,3
8.40145E+017, I'm at Station Amsterdam Centraal in Amsterdam  Noord-Holland https://t.co/BRi4EDmM29 https://t.co/jWeTO1tzF0,52.37881508,4.89947899,3,4
8.40146E+017, I'm at Nesciobrug (Brug 2013) in Amsterdam  Noord-Holland https://t.co/1T6j8Gr670,52.35633139,4.96920103,4,1
8.40147E+017, @beewee71 waar gaat de reis heen?,52.39077566,4.84642675,5,2
8.40147E+017, @beewee71 pfff dat soort reisjes liever met auto.,52.39077511,4.8464249,6,3
8.40147E+017, A1 13102 Rit 29251 Amsterdam Martelaarsgracht 1012TN 15 1H Hotel Jimmy https://t.co/8bSlSM7jo4 #p2000,52.377953,4.8965338,7,4
8.40148E+017, B1 13403 Rit 29252 Amsterdam De Boelelaan 1081HV 1117 VU 5B cardiochirurgie https://t.co/D1pWhvKbEd #p2000,52.3349075,4.8731634,8,1
8.40148E+017, @beewee71 ohja  ik vind alleen die treinen niet zo geweldig  maar door dit is de keuze snel gemaakt. Ben je zzp-er?,52.39079141,4.84645189,9,2
8.40149E+017, @beewee71 begrijpelijk,52.39076561,4.84646946,10,3
8.40149E+017, Zo zeg wat een heerlijke dag vandaag #zomer,52.41299695,4.76254629,1,4
8.4015E+017, #R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Linkeroever De weg is vrijgemaakt sinds 10/03/2017 11:35,51.2145,4.3608,2,1
8.4015E+017, B1 13120 Rit 29255 Amsterdam Louwesweg 1066EC 6 SLV 8A IC https://t.co/2NWJZGhzAi #p2000,52.3471776,4.8240178,3,2
8.40151E+017, Lastminute #Ameland vakantiehuis Rust en Ruimte|  zo 19/03-zo 26/03 250 Euro| https://t.co/9T4FJalbMk https://t.co/WMCqHnYbJU,53.440096,5.709872,4,3
8.40151E+017, #nofilter #dezaanseschans #zaanseschans #holland #netherlands @ Zaanse Schans https://t.co/uyCaqOdAUl,52.47346,4.82028,5,4
8.40151E+017, B1 13404 Rit 29257 Amsterdam Louwesweg 1066EC 6 SLV 7A neurologie https://t.co/2SRhhlNTpt #p2000,52.3471776,4.8240178,6,1
8.40151E+017, I'm at Zaanse Schans - @dezaanseschans in Zaandam  Noord-Holland https://t.co/gL9SwPXyCZ,52.47322224,4.81829257,7,2
8.40152E+017, P 1 Ass. Ambu (Afhijsen) (Etage: 1) Hotel Jimmy   Martelaarsgracht 15 Amsterdam [ 13ALH 13GG06 13ASH ] https://t.co/edNCdfpGLr #p2000,52.377953,4.8965338,8,3
8.40153E+017, B1 13108 Rit 29262 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW B8 neurologie https://t.co/WBVE8SUd3f #p2000,52.3703613,4.8395754,9,4
8.40153E+017, En dan spot je een grote schildpad bij het Engelse werk! #tropisch @ Engelse Werk https://t.co/Lm3IQRzibc,52.49778,6.06806,10,1
8.40154E+017, File op A44 Stilstaand verkeer #A44 #A44_QPL #file #fileleed #verkeer https://t.co/Kfw2K7ewFg,52.16611,4.45222,1,2
8.40155E+017, B1 13122 Rit 29265 Amsterdam Statenjachtstraat 1034CS 1 BIJ 1 WEST ccu/icu https://t.co/mguARi1Ssq #p2000,52.4057126,4.918917,2,3
8.40155E+017, First up: deze bad boy Noix du Pays d'Oc van laurentcazottes naar chouxrestaurant. Magnum… https://t.co/cksH4obdme,52.37770198,4.90726382,3,4
8.40156E+017, File op A44 Stilstaand verkeer #A44 #A44_ZNM #file #fileleed #verkeer https://t.co/nMt8Qa8Yke,52.1619,4.44854,4,1
8.40156E+017, Werk werk werk werk werk! #lousafire #teaseartiste #thedevilsson #tattoolife #tattooist… https://t.co/AB9TaRNcte,52.05666615,1.16267914,5,2
8.40156E+017, B1 13402 Rit 29267 Amsterdam Oosterpark 1091AC 9 OLVGO C4 thorax chirurgie https://t.co/WLUnFhWG8Z #p2000,52.3591188,4.916442,6,3
8.40156E+017, De knapste man van Filter doet morgen mee aan het NK Aeropress! Komt allen aanmoedigen en liefde… https://t.co/vXtlxPz8xT,52.36958333,4.90650089,7,4
8.40157E+017, B1 13111 Rit 29271 Amsterdam Oosterpark 1091AC 9 OLVGO poli interne https://t.co/NVB8yXkLHk #p2000,52.3591188,4.916442,8,1
8.40157E+017, T.G.I.F. ❤💫🌸👏🏾🥂👍🏾🌷 @ Amstelveen Amsterdam https://t.co/Fm2FdNaz9V,52.29409491,4.87055335,9,2
8.40158E+017, A1 13161 Rit 29275 Amsterdam Pieter Calandlaan 1068ND 445 Appartementen Pieter Calandln https://t.co/GFyf5tJ59Z #p2000,52.3542366,4.8116718,10,3
8.40158E+017, P 1 Ass. Ambu (Openen Deur) Appartementen Pieter Calandln   Pieter Calandlaan 445 Amsterdam [ 13GG02 13ASO ] https://t.co/gnicBUeEOt #p2000,52.3470443,4.7882876,1,4
8.40158E+017, A2 13114 Rit 29276 Amsterdam Witte de Withstraat 1057XJ 55 A https://t.co/Yi61xdO3dP #p2000,52.3670857,4.8591503,2,1
8.40158E+017, A1 13119 Rit 29277 Amsterdam Lavendelstraat Dov netelstraat https://t.co/hvcMrlZfPG #p2000,52.3908215,4.9079554,3,2
8.40159E+017, YEEEAAAH BABY!!! een maand na de clipopname staat hij OFFICIEEL online spotify DEEL … https://t.co/1V79Oh9lud,52.36690893,4.89225137,4,3
8.4016E+017, Check link in bio @ Nederland Schiedam https://t.co/CV5OhOHmv3,51.9182732,4.41214373,5,4
8.4016E+017, Stralend weer in Nederland! Wachten op onze shuttle bus voor transfer naar NH hotel schiphol… https://t.co/HC7cUseMyf,52.30963361,4.7650146,6,1
8.40161E+017, P 1 Brandmelding PAC 4e Montessorischool   Weesperzijde 57 Amsterdam [ 13GG04 13ASW ] https://t.co/ZGdw0GWLJM #p2000,52.357544,4.9061996,7,2
8.40161E+017, 🇳🇱🇳🇱🇳🇱 @ Amsterdam  Netherlands https://t.co/CbjCT4EdjI,52.3731,4.8922,8,3
8.40161E+017, Ben jij al in de stemming? #vote #groenlinks #stemmen #verkiezingen @ AriebruinsmA https://t.co/vT4SczEEVC,52.91889,5.74197,9,4
8.40162E+017, Eten is liefde ❤ Vier het leven! Organiseer een etentje met je vrienden  vraag 10 Euro voor… https://t.co/6YbVgEMdaA,52.3670967,4.87122,10,1
8.40162E+017, File op N307 Stilstaand verkeer #N307 #N307_SWI #file #fileleed #verkeer https://t.co/5E2oiEPeHY,52.54971,5.63518,1,2
8.40162E+017, File op A1 Stilstaand verkeer #A1 #A1_JBZ #file #fileleed #verkeer https://t.co/g0vlQB23yZ,52.26654,5.20492,2,3
8.40162E+017, A1 13118 Rit 29285 Amsterdam Opmerkzaam 1068RV 22 https://t.co/kGbOcY2qUt #p2000,52.3566102,4.8085772,3,4
8.40163E+017, I'm at Drukkerij Telegraaf https://t.co/axiDeZI4ZA,52.39405631,4.83208906,4,1
8.40163E+017, Geef mij maar Amsterdam...🎶🎶Weer een klant blij✊#mooiwerk #kwaliteit #cooiman #vakwerk… https://t.co/DwrPla906T,52.37347395,4.85897299,5,2
8.40164E+017, #Amsterdam @ Amsterdam  Netherlands https://t.co/NyVvmFcFzf,52.3731,4.8922,6,3
8.40165E+017, Ben best emo  mijn moeder gaat 3 weken op cruise😢Fijne reis mam✨ @ Schiphol  Noord-Holland … https://t.co/L7VV89LyxW,52.3,4.75,7,4
8.40165E+017, Hop me over  Baby Blue. #klm #cityhopper @schiphol klm #kl1767 #travel #airplane #airtravel… https://t.co/6BEV1JhXN5,52.30963361,4.7650146,8,1
8.40165E+017, Inspiratie opdoen voor de #koffiekazerne #leefhetkoffieleven #baristacompany #smitendorlaskoffie… https://t.co/1aK3jdmAPm,52.38673,4.86933,9,2
8.40166E+017, Weer volop catering in de Cookery.... viskoekjes met met recept van Bea Polak! Altijd heerlijk… https://t.co/F6nkpI2vPx,52.3551063,4.8895598,10,3
8.40166E+017, #R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Antwerpen-Noord Defecte vrachtwagen  Rechterrijstrook versperd sinds 10/03/2017 12:38,51.2637,4.43605,1,4
8.40166E+017, B1 13408 Rit 29289 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW B4 AOA https://t.co/Ky7M1gexJb #p2000,52.3703613,4.8395754,2,1
8.40166E+017, Bestuur (@ On Top Of A Mountain) https://t.co/dIhfGz4dSx https://t.co/fAGZuhjFF5,-25.72006968,27.78016661,3,2
8.40166E+017, Was weer een geslaagde wijn &amp; spijs proeverij gisterenavond: 50 dames en heren gezellig en… https://t.co/bU70zi2chn,52.3643781,4.8982757,4,3
8.40167E+017, Lekker ergometeren in het zonnetje ;-) @boazmeylink #buurmannen #wehebbenerzinin… https://t.co/xqF4i53S1f,52.326389,4.837778,5,4
8.40168E+017, Amsterdam @ Amsterdam  Netherlands https://t.co/fSfWVUQtkg,52.3731,4.8922,6,1
8.40168E+017, tuintjeinmijnhartdefilm ALLE SONGS uit de film staan op @itunesmusic &amp; spotify nu kan jij overal… https://t.co/xYWlmLvdWB,52.3731,4.8922,7,2
8.40169E+017, Lastminute #Ameland vakantiehuis Rust en Ruimte|  zo 26/03-zo 02/04 250 Euro| https://t.co/9T4FJa3AUM https://t.co/6w0nrChni4,53.440096,5.709872,8,3
8.40169E+017, De #julianabrug in #zaandam #zaandijk ging open om 12:50 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3mrjr #brugopen,52.471471,4.813427,9,4
8.40169E+017, Eerste korte broek van het jaar gespot! #lentekriebels,52.2973158,4.9607396,10,1
8.40169E+017, De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3mrjr #brugopen,52.471471,4.813427,1,2
8.40169E+017, Wat is Amsterdam toch mooi in de lentezon! Zelfs in spiegelbeeld... 😜#springisintheair… https://t.co/Jfr7hwGeDb,52.357611,4.881619,2,3
8.4017E+017, A1 13161 Rit 29293 Amsterdam Hoofdweg Postjesweg https://t.co/33wRMEvCG6 #p2000,52.3759838,4.8472088,3,4
8.40171E+017, A1 13151 Rit 29296 Amsterdam Kloveniersburgwal 1012CT 4 A Green Place https://t.co/MR209YDKRy #p2000,52.3719498,4.8993565,4,1
8.40171E+017, Belfius is niet van politici of van België maar van ons.Eerst referendum. https://t.co/KMqrvBb1Xk,51.18918919,4.16850271,5,2
8.40171E+017, 🎉🙌🏼💃🏼 @ Club NL https://t.co/HkrbBuE64n,52.37205045,4.89090363,6,3
8.40172E+017, B1 13401 Rit 29300 Amsterdam Roetersstraat 1018WC 2 Amsta Sarphatihuis https://t.co/cWFTSNPjDc #p2000,52.3640271,4.9106718,7,4
8.40172E+017, A1 13114 Rit 29301 Amsterdam Dr. H. Colijnstraat https://t.co/W6Y6FG794R #p2000,52.3738007,4.8909347,8,1
8.40172E+017, A2 13115 Rit 29302 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW X2 kinderafdeling https://t.co/XjKbmyIHlv #p2000,52.3703613,4.8395754,9,2
8.40173E+017, 'Russell' (15 x 18 cm  inkpen) @ Amsterdam  Netherlands https://t.co/IGJ8TXU6kJ,52.3731,4.8922,10,3
8.40173E+017, P 2 Liftopsluiting NS Cornelis Lelylaan   Cornelis Lelylaan 35 Amsterdam [ 13GG02 13ASP ] https://t.co/sXOmcFXenG #p2000,52.3605178,4.8503025,1,4
8.40174E+017, I'm at Station Amsterdam Centraal in Amsterdam  Noord-Holland https://t.co/fAra5vQLb5,52.37881508,4.89947899,2,1
8.40174E+017, A1 13118 Rit 29303 Amsterdam Hoofdweg Postjesweg https://t.co/gHw17xI6IJ #p2000,52.3759838,4.8472088,3,2
8.40174E+017, Middagje tuinieren bij verzorgingshuis Swaensborch in verband met @NLDOET,52.45353248,4.9665704,4,3
8.40174E+017, Lossen/laden (at @JaapEden IJsbanen in Amsterdam  Noord-Holland) https://t.co/YCuJlswFEl,52.34660039,4.95277405,5,4
8.40174E+017, #friyay #weekend #chillings @ Rivierenbuurt https://t.co/5I5KrA6l6U,52.34528056,4.89757222,6,1
8.40175E+017, Amsterdam in autumn 🍂 #tb #missthis #wanderlust @ Amsterdam  Netherlands https://t.co/t75NTNJVya,52.3731,4.8922,7,2
8.40176E+017, File op A28 Stilstaand verkeer #A28 #A28_HRZ #file #fileleed #verkeer https://t.co/LUXTTYV3P6,52.68502,6.26397,8,3
8.40176E+017, I'm at @WaldorfAstoria Amsterdam in Amsterdam  Noord-Holland https://t.co/lPvt6ptFRM,52.36478217,4.89698313,9,4
8.40176E+017, @philippemuyters bewijst dat de enige oplossing federaliseren is.1 België en armoede is opgelost en welzijn en zorg  is betaalbaar.,51.18918919,4.16850271,10,1
8.40176E+017, En wij hebben de graaiers betaald.Wat nu @johncrombez @wbeke @RuttenGwendolyn ? https://t.co/lSfFTxoIMN,51.18918919,4.16850271,2,2
8.40177E+017, A2 13122 Rit 29311 Amsterdam Beemsterstraat 1024BV 548 Evean De Kimme https://t.co/VagnnTW4kJ #p2000,52.3965979,4.951052,2,3
8.40177E+017, A1 13343 Rit 29312 Amsterdam Beethovenplein 1077WM 2 St Nicolaas Lyceum https://t.co/kv3dXsy3CV #p2000,52.340975,4.877805,2,4
8.40177E+017, ❤Amsterdam @ Canal Boat - Amsterdam https://t.co/Xoe3SP3v8I,52.37828862,4.89837632,2,1
8.40178E+017, A1 13103 Rit 29313 Amsterdam Wijttenbachstraat Linnaeusstraat https://t.co/NZKFYu0NfO #p2000,52.3614579,4.9242142,2,2
8.40178E+017, 🇳🇱 @ Amsterdam  Netherlands https://t.co/z3giLStBGs,52.3731,4.8922,2,3
8.40178E+017, #Egaylity -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/MTGm4ORciU,52.37722611,4.89824219,2,4
8.40178E+017, #Egaylity -  Zorg hart- en vaatziekte bij vrouw moet beter - De kennis over hart- en vaatziekten bij vrouwen moet… https://t.co/7e6gw2F7AY,52.37722611,4.89824219,2,1
8.40178E+017, #Egaylity -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/c14MkWSLmd,52.44168021,4.90868926,2,2
8.40178E+017, #Egaylity -  Zorg hart- en vaatziekte bij vrouw moet beter - De kennis over hart- en vaatziekten bij vrouwen moet… https://t.co/EaDq9wr2a5,52.44168021,4.90868926,2,3
8.40178E+017, #Egaylity -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/DdVqiVcQxL,52.37722611,4.89824219,2,4
8.40178E+017, #Egaylity -  Zorg hart- en vaatziekte bij vrouw moet beter - De kennis over hart- en vaatziekten bij vrouwen moet… https://t.co/GUcbHzQgO0,52.37722611,4.89824219,2,1
8.40179E+017, B1 13406 Rit 29316 Amsterdam Spreeuwenpark 1021GW 18 H https://t.co/eQIPW3lV34 #p2000,52.3836736,4.9135925,2,2
8.40179E+017, #R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Antwerpen-Noord De weg is vrijgemaakt sinds 10/03/2017 13:30,51.2637,4.43605,2,3
8.40179E+017, B1 13404 Rit 29318 Amsterdam Louwesweg 1066EC 6 SLV 10B interne https://t.co/dFsbkgrBxQ #p2000,52.3471776,4.8240178,2,4
8.4018E+017, #debejinkorf #amsterdam @ Amsterdam Centraal https://t.co/UXhKzu2VyO,52.29714376,4.70608039,2,1
8.4018E+017, I'm at Rivierenbuurt in Amsterdam  Noord-Holland https://t.co/G4ZbWRDg4m,52.34434099,4.89669098,2,2
8.4018E+017, I'm at Station Amsterdam Centraal in Amsterdam  Noord-Holland https://t.co/YTwtIMjF3V,52.37881508,4.89947899,2,3
8.4018E+017, Hello Amsterdam #colors_of_day #amsterdamcentraal #instalike #instagram #amsterdam #nederland… https://t.co/6UUFqIvlM2,52.33375977,4.92778352,2,4
8.40181E+017, Werk werk werk werk werk#mnc#shoot#saksikanterusdiGlobalTVSeru#work 📸 : @hafizh_wiratama… https://t.co/jhZdnOfJ2n,-6.19197922,106.7625829,2,1
8.40181E+017, Prachtig initiatief van fightcancernl : organiseer een diner voor vrienden  laat ze geen wijn of… https://t.co/VQByUu7e1k,52.3670967,4.87122,2,2
8.40181E+017, B1 13403 Rit 29320 Amsterdam Oosterpark 1091AC 9 OLVGO C5 chirurgie https://t.co/zMVYhMSGUY #p2000,52.3591188,4.916442,2,3
8.40181E+017, Amsterdam in bnw#exploretheworld #bwn #bw #epic #planetearth #amsterdamblackandwhite… https://t.co/uWclL9pxEA,52.29714376,4.70608039,2,4
8.40182E+017, Heldin en host @TheBeautyBakery opent het #lovelifediner fightcancernl #fightcancer #snckbr @… https://t.co/1wtDIzsbDf,52.3670967,4.87122,2,1
8.40183E+017, A1 13111 Rit 29322 Amsterdam Burgemeester De Vlugtlaan 1063BJ 119 https://t.co/yIYfJaySDc #p2000,52.3802211,4.8287387,2,2
8.40183E+017, #TBT #Amsterdam 📚 @ Ana Frank Huis https://t.co/LT1QjwvWe2,52.36352544,4.88627462,2,3
8.40183E+017, I'm at SAP Nederland in 's-Hertogenbosch  Noord-Brabant https://t.co/pFgnEJ6IeV,51.71255518,5.33936238,2,4
