id,tag,lat,long,tweet
840472265586294800,cu, 52.36792726, 4.85509803, Quas G powerrrrr . Wouw!#gospel #rap #CUinactie christenunie @quasg @ Maranatha Ministries… https://t.co/xGuHdbFefJ
840522253422874600,d66, 52.36666667, 4.88333333, Birthday girl ☕️🌷 #PardonMyFrenchAmy #bloggergirl #fashionblogger #lifestyle #breakfast… https://t.co/Isz3kDkd66
840531216604500000,pvda, 52.39330423, 4.86764651, Druk heel druk aan het werk bij nieuwe toplocatie @deprael houthavens. Internet en netwerk verbeteren #systeembeheer https://t.co/xYDuk9diqF
840549537127247900,vvd, 52.36666667, 4.88333333, Women's march  je bent fantastisch 😍 Zoveel mensen op de been voor zo'n goede boodschap.… https://t.co/2SN3eBjTEY
840549537127247900,d66, 52.36666667, 4.88333333, Women's march  je bent fantastisch 😍 Zoveel mensen op de been voor zo'n goede boodschap.… https://t.co/2SN3eBjTEY
840557640505786400,pvda, 52.361689, 4.924312, Did Snapchat succeed because of its controversial UI? https://t.co/6YL2VR978Q #design #socialmedia
840564236451369000,cu, 52.39398971, 4.88725586, MWNL -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid… https://t.co/boK7w2Zgc1
840564240729567200,50p, 52.39398971, 4.88725586, MWNL -  Van Dam en Van Rijn beginnen project gezonde voeding voor ouderen - Bij 65-plussers komt relatief vaak… https://t.co/dncHDZs8gF
840566182096830500,d66, 52.357611, 4.881619, Women's March met de liefste @meltemd66 én zelfgemaakt bordjes ❤ #womensmarch @ Museumplein https://t.co/4wbuCBfCZR
840585214510403600,sp, 52.31285445, 4.9288237, Summer🍀 @ De toekomst https://t.co/TE4K669DWK
840586982388568000,sp, 52.31284718, 4.92904186, GameDay #AJAADO #KNVBBeker #vrouwenvoetbal (@ Sportcomplex de Toekomst - @afcajax) https://t.co/k3FFZlVvPX https://t.co/c2Tc2RZEf7
840602055274303500,sp, 52.3612998, 4.8767679, A1 13102 Rit 29829 Amsterdam Roemer Visscherstraat https://t.co/NOFQnD1Hdo #p2000
840610601105797100,vvd, 52.35867134, 4.8835516, Okee nog een sfeerbeeld  omdat je hier ook tenminste ziet HOEVEEL mensen er waren 😍#womensmarch… https://t.co/emUXxglTre
840610601105797100,d66, 52.35867134, 4.8835516, Okee nog een sfeerbeeld  omdat je hier ook tenminste ziet HOEVEEL mensen er waren 😍#womensmarch… https://t.co/emUXxglTre
840611298308108300,vvd, 52.39398971, 4.88725586, MWNL -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/vkSTEdaG8D
840611298308108300,d66, 52.39398971, 4.88725586, MWNL -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/vkSTEdaG8D
840612050686607400,sp, 52.31285445, 4.9288237, Football on the job 😘 @ De toekomst https://t.co/7aKm69RdIs
840612313140985900,sgp, 52.3731, 4.8922, With my Dutch cutie @steph_sbeih ❤ Thank you so much for showing us your favorite spots in town!… https://t.co/AlsGpM36Qq
840621437119541200,sgp, 52.3395753, 4.8732716, A1 13161 Rit 29847 Amsterdam Zuidplein 1077XV 10 Metro Amsterdam Zuid https://t.co/brIXJSgpUr #p2000
840642005193580500,vvd, 52.39398971, 4.88725586, MWNL -  Het kabinet zou bruggen slaan maar het is niet gelukt - Het gaat niet beter met Nederland. 800.000 mensen… https://t.co/qeA6yFRuMA
840642005193580500,d66, 52.39398971, 4.88725586, MWNL -  Het kabinet zou bruggen slaan maar het is niet gelukt - Het gaat niet beter met Nederland. 800.000 mensen… https://t.co/qeA6yFRuMA
840644487663636500,cu, 52.31373012, 4.95127529, Mooie actie  flink veel CU-blauw en samen met o.a. @gertjansegers (1) Joel Voordewind (3) en… https://t.co/GODgJbHin4
840660070425849900,pvda, 52.416171, 4.825662, I'm at Social Radio https://t.co/ZTMmTI9kIb https://t.co/h4g2ND1G3V
840667568717344800,sp, 52.3556, 4.83953, Drinking a De Rumoerige Roodborst by @Bird_Brewery @ King - The Number Of The Beast — https://t.co/f6lQCGUonK #photo
840667644831256600,pvda, 52.3645332, 4.88258634, See you in a bit.. @ Chicago Social Club https://t.co/D74mxNQAEc
840683082348867600,sp, 52.20237294, 4.87569809, Ook wat lekker bij ons theetje van de week? #bananenbrood #appelbrood #fudge #dadels… https://t.co/quGYgrEP2k
840684339994210300,vvd, 52.3731, 4.8922, #rotterdam #politie #democratie #pardon !? #turkije #mensenrechtenPazartesi gunu butun turk… https://t.co/QB0b9cYyHQ
840684339994210300,d66, 52.3731, 4.8922, #rotterdam #politie #democratie #pardon !? #turkije #mensenrechtenPazartesi gunu butun turk… https://t.co/QB0b9cYyHQ
840687218524115000,pvv, 52.4221, 4.81958, ❤ #gabber #hardcore #oldschool #mainstagemaffia #craven #litho #recore #mcskullcrusher… https://t.co/glHCKWnR2c
840862410365902800,sp, 52.3551063, 4.8895598, Weinig fijner dan een brood bakken! Klaar voor de tweede keer rijzen en dan kort in de oven:… https://t.co/opvmbeU0PU
840903757487603700,vvd, 52.3445294, 4.7837182, P 2 Dier in nood (13GG04) (Hond)   Zwarte Pad Amsterdam [ 13VVD ] https://t.co/GLBqoCn58Q #p2000
840911423949557800,cu, 52.37387263, 4.90373535, MWNL -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid… https://t.co/1K4c3s7jo9
840917986827460600,sp, 52.37088714, 4.85452445, Super broodjes  25 cent (@ Bakkerij Hicret in Amsterdam  Noord-Holland) https://t.co/qStPj9UNoB
840927253835923500,50p, 52.37387263, 4.90373535, MWNL -  Van Dam en Van Rijn beginnen project gezonde voeding voor ouderen - Bij 65-plussers komt relatief vaak… https://t.co/0awtlrvnXc
840958587862040600,vvd, 52.37387263, 4.90373535, MWNL -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/hJoKzgPKPs
840958587862040600,d66, 52.37387263, 4.90373535, MWNL -  Meer mensen overleden deze winter - Tijdens deze winter zijn tot nu toe meer mensen overleden dan in… https://t.co/hJoKzgPKPs
840990476605898800,vvd, 52.37387263, 4.90373535, MWNL -  Het kabinet zou bruggen slaan maar het is niet gelukt - Het gaat niet beter met Nederland. 800.000 mensen… https://t.co/bBapApJKm5
840990476605898800,d66, 52.37387263, 4.90373535, MWNL -  Het kabinet zou bruggen slaan maar het is niet gelukt - Het gaat niet beter met Nederland. 800.000 mensen… https://t.co/bBapApJKm5
841001206923182100,d66, 52.310833, 4.8325, #домой. Завтра буду 🏡 дома) @ Amsterdamse Bos https://t.co/9EbjbuD66c
841047982401298400,sp, 52.2117, 4.8914, Zoals iedereen genieten van de zon 😍☀ Auto's wassen  bananenbrood bakken en een nieuw receptje… https://t.co/Xi1OMAhftp
841060322270203900,vvd, 52.39297404, 4.8504545, Het was weer een fantastisch evenement met prachtige mensen. Mijn complimenten aan de… https://t.co/Uu2dGwA8Xd
841060322270203900,d66, 52.39297404, 4.8504545, Het was weer een fantastisch evenement met prachtige mensen. Mijn complimenten aan de… https://t.co/Uu2dGwA8Xd
841070784311382000,vvd, 52.32226565, 4.95298728, @NS_online Nou dus in totaal € 3 50 verspild aan niets  geen ramp ofzo. Maar sowieso hebben meer mensen hier gezeik mee. Lijkt nu wel casino
841070784311382000,d66, 52.32226565, 4.95298728, @NS_online Nou dus in totaal € 3 50 verspild aan niets  geen ramp ofzo. Maar sowieso hebben meer mensen hier gezeik mee. Lijkt nu wel casino
841231744800038900,vvd, 52.333256, 4.786547, Hang rond met Danielle en andere leuke mensen in de buurt  als jij je aanmeldt voor Badoo! https://t.co/8gtzaFEnIv
841231744800038900,d66, 52.333256, 4.786547, Hang rond met Danielle en andere leuke mensen in de buurt  als jij je aanmeldt voor Badoo! https://t.co/8gtzaFEnIv
841243054526804000,sgp, 52.3092179, 4.76354161, Thank you for everything. @ Amsterdam Airport Schiphol https://t.co/QD39SGPb9r
841269087351128000,50p, 52.41582261, 4.89990234, NL |  Hoe wonen ouderen - de woonwerkelijkheid van ouderen https://t.co/9tDqPPleFt
841280710820286500,vvd, 52.37722611, 4.89824219, #Egaylity -  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er… https://t.co/GbQk1z7ER5
841280710820286500,d66, 52.37722611, 4.89824219, #Egaylity -  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er… https://t.co/GbQk1z7ER5
841280807293530100,vvd, 52.44168021, 4.90868926, #Egaylity -  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er… https://t.co/LHhqRbUe9w
841280807293530100,d66, 52.44168021, 4.90868926, #Egaylity -  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er… https://t.co/LHhqRbUe9w
841280820895653900,vvd, 52.37722611, 4.89824219, #Egaylity -  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er… https://t.co/W55j4vvRoQ
841280820895653900,d66, 52.37722611, 4.89824219, #Egaylity -  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er… https://t.co/W55j4vvRoQ
841288652214878200,vvd, 52.39398971, 4.88725586, NL |  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er maar beter… https://t.co/UL70S9DYSj
841288652214878200,d66, 52.39398971, 4.88725586, NL |  Glutenvrij dieet zorgt voor grotere kans op diabetes - Gluten  er zijn mensen die denken dat je er maar beter… https://t.co/UL70S9DYSj
841296441570033700,50p, 52.37722611, 4.89824219, #Egaylity -  Hoe wonen ouderen - de woonwerkelijkheid van ouderen - In deze serie artikelen gaan we in op de… https://t.co/MclN735Yhr
841296469801943000,50p, 52.44168021, 4.90868926, #Egaylity -  Hoe wonen ouderen - de woonwerkelijkheid van ouderen - In deze serie artikelen gaan we in op de… https://t.co/AFRnoKAKwA
841296473836806100,50p, 52.37722611, 4.89824219, #Egaylity -  Hoe wonen ouderen - de woonwerkelijkheid van ouderen - In deze serie artikelen gaan we in op de… https://t.co/DbvUeSiR7r
841304568457711600,50p, 52.39398971, 4.88725586, NL |  Hoe wonen ouderen - de woonwerkelijkheid van ouderen - In deze serie artikelen gaan we in op de woonwensen… https://t.co/9UBVN2goCU
841340398459064300,vvd, 52.4532144, 4.96625928, De breuk tussen Wilders en Rutte zit beiden nog hoog.
841340398459064300,pvv, 52.4532144, 4.96625928, De breuk tussen Wilders en Rutte zit beiden nog hoog.
841346610923753500,gl, 52.45329324, 4.96621636, Ik zou voor @groenlinks gaan.
841349950470537200,pvv, 52.34123, 4.88991, Al dat gezeik over de PVV en die opgefokte Turken. En die verschrikkelijke honger op de wereld.… https://t.co/rnRx1Xp8n9
841399194023841800,vvd, 52.24609117, 4.95388985, 🛥💨🌊 Watermensen 😎 #mafkezen @billydans @ Vinkeveense Plassen https://t.co/zzjXN8fSmu
841399194023841800,d66, 52.24609117, 4.95388985, 🛥💨🌊 Watermensen 😎 #mafkezen @billydans @ Vinkeveense Plassen https://t.co/zzjXN8fSmu
841414301743235100,cda, 52.45302702, 4.96589839, Alle problemen verdwijnen volgens het CDA als iedereen 1 paspoort heeft. #penj
842433297846304800,vvd, 52.3838099, 4.90227, Drankjes  nieuwe muziekjes  leuke mensen en Gibson gitaren! 🎉🎸🎤👏🏻 @ Gibson Amsterdam https://t.co/H1GVIvwb0o
842433297846304800,d66, 52.3838099, 4.90227, Drankjes  nieuwe muziekjes  leuke mensen en Gibson gitaren! 🎉🎸🎤👏🏻 @ Gibson Amsterdam https://t.co/H1GVIvwb0o
842460991434698800,pvda, 52.3731, 4.8922, On Air 🎧 Progressive Pick 👌🏻#asotfestival #trance #trancefamily #arminvanbuuren #dj #artist… https://t.co/A0ckHEX7Mh
842485653510135800,gl, 52.3731, 4.8932, ⒍ Europa League⒎ Van Barneveld⒏ Camiel Eurlings⒐ IJburg⒑ GroenLinks2017/3/16 22:14 CET #trndnl https://t.co/tOVVBU3TJP
842495291991478300,sgp, 52.3731, 4.8922, 🖼 @ Amsterdam  Netherlands https://t.co/usgpnymYWn
842533976124276700,pvda, 52.3731, 4.8932, Trend Alert: 'PvdA'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/S3zq0syO3x
842535983237099500,pvda, 52.3731, 4.8932, ⒍ Van Gerwen⒎ Boef⒏ #rtl7darts⒐ #munros⒑ PvdA2017/3/17 01:31 CET #trndnl https://t.co/tOVVBU3TJP
842541022378836000,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #Eurlings⒏ #tk17⒐ PvdA⒑ Edith Schippers2017/3/17 01:56 CET #trndnl https://t.co/tOVVBU3TJP
842546052850839600,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #Eurlings⒏ #tk17⒐ PvdA⒑ Edith Schippers2017/3/17 02:17 CET #trndnl https://t.co/tOVVBU3TJP
842551087378788400,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 02:31 CET #trndnl https://t.co/tOVVBU3TJP
842556118287044600,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 02:51 CET #trndnl https://t.co/tOVVBU3TJP
842561150478774300,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 03:11 CET #trndnl https://t.co/tOVVBU3TJP
842566180816670700,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 03:36 CET #trndnl https://t.co/tOVVBU3TJP
842571214878994400,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ Baudet2017/3/17 03:56 CET #trndnl https://t.co/tOVVBU3TJP
842576254716923900,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ Baudet2017/3/17 04:16 CET #trndnl https://t.co/tOVVBU3TJP
842581301005762600,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ #gestemd⒑ Edith Schippers2017/3/17 04:37 CET #trndnl https://t.co/tOVVBU3TJP
842586313475817500,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ #gestemd⒑ Edith Schippers2017/3/17 04:57 CET #trndnl https://t.co/tOVVBU3TJP
842591341729071100,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ #gestemd⒑ Edith Schippers2017/3/17 05:17 CET #trndnl https://t.co/tOVVBU3TJP
842600639234424800,pvda, 52.3731, 4.8932, Trend Alert: #PvdA. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/D7ifSdXHVS
842601420511563800,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 05:57 CET #trndnl https://t.co/tOVVBU3TJP
842606461322645500,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 06:12 CET #trndnl https://t.co/tOVVBU3TJP
842611474946170900,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 06:36 CET #trndnl https://t.co/tOVVBU3TJP
842616549181599700,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 06:46 CET #trndnl https://t.co/tOVVBU3TJP
842621545834926100,pvda, 52.3731, 4.8932, ⒍ #tk17⒎ #gestemd⒏ #PvdA⒐ Edith Schippers⒑ Denk2017/3/17 07:16 CET #trndnl https://t.co/tOVVBU3TJP
842626576881672200,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #rtl7darts⒏ #tk17⒐ PvdA⒑ Edith Schippers2017/3/17 07:32 CET #trndnl https://t.co/tOVVBU3TJP
842631607668228100,pvda, 52.3731, 4.8932, ⒈ Camiel Eurlings⒉ #tk17⒊ #ajakop⒋ PvdA⒌ #gestemd2017/3/17 07:51 CET #trndnl https://t.co/tOVVBU3TJP
842636642514948100,pvda, 52.3731, 4.8932, ⒍ PvdA⒎ Denk⒏ #EuropaLeague⒐ Baudet⒑ Besiktas2017/3/17 08:16 CET #trndnl https://t.co/tOVVBU3TJP
842641668515934200,pvda, 52.3731, 4.8932, ⒍ PvdA⒎ #gestemd⒏ Baudet⒐ Besiktas⒑ GroenLinks2017/3/17 08:36 CET #trndnl https://t.co/tOVVBU3TJP
842641668515934200,gl, 52.3731, 4.8932, ⒍ PvdA⒎ #gestemd⒏ Baudet⒐ Besiktas⒑ GroenLinks2017/3/17 08:36 CET #trndnl https://t.co/tOVVBU3TJP
842646733238632400,pvda, 52.3731, 4.8932, ⒍ #tk2017⒎ PvdA⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 08:51 CET #trndnl https://t.co/tOVVBU3TJP
842651738817486800,pvda, 52.3731, 4.8932, ⒍ PvdA⒎ #gestemd⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 09:11 CET #trndnl https://t.co/tOVVBU3TJP
842656773823590400,pvda, 52.3731, 4.8932, ⒍ #tk2017⒎ PvdA⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 09:36 CET #trndnl https://t.co/tOVVBU3TJP
842657514441199600,gl, 52.3731, 4.8932, Did you know that 'GroenLinks' was Trending Topic on Thursday 16 for 13 hours in Netherlands? https://t.co/XA6zcFatNZ #trndnl
842661801510625300,pvda, 52.3731, 4.8932, ⒍ #tk2017⒎ PvdA⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 09:56 CET #trndnl https://t.co/tOVVBU3TJP
842666830103683100,pvda, 52.3731, 4.8932, ⒍ #ajakop⒎ PvdA⒏ DENK⒐ Baudet⒑ Tweede Kamer2017/3/17 10:16 CET #trndnl https://t.co/tOVVBU3TJP
842671867504734200,gl, 52.3731, 4.8932, ⒍ #ajakop⒎ DENK⒏ Baudet⒐ Tweede Kamer⒑ GroenLinks2017/3/17 10:31 CET #trndnl https://t.co/tOVVBU3TJP
842676903769124900,gl, 52.3731, 4.8932, ⒍ #Matchday⒎ #WorldSleepDay⒏ DENK⒐ Baudet⒑ GroenLinks2017/3/17 10:51 CET #trndnl https://t.co/tOVVBU3TJP
842677315024949200,pvda, 52.32063773, 4.88135465, #prettysocial Media on tour! Vandaag socializen in Amstelveen. (@ ZenithOptimedia in Amstelveen) https://t.co/u4cJyIDAIZ
842684944199557100,pvda, 52.3731, 4.8932, Trend Alert: 'PvdA'er Ad Melkert'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/6oihPfa6Uu
842686966688698400,pvda, 52.3731, 4.8932, ⒍ PvdA'er Ad Melkert⒎ Rotterdams⒏ #spexit⒐ Chrome⒑ #appdevcon2017/3/17 11:31 CET #trndnl https://t.co/tOVVBU3TJP
842692003276050400,pvda, 52.3731, 4.8932, ⒍ PvdA'er Ad Melkert⒎ Chrome⒏ Rotterdams⒐ #spexit⒑ #appdevcon2017/3/17 11:57 CET #trndnl https://t.co/tOVVBU3TJP
842697034712862700,pvda, 52.3731, 4.8932, ⒍ Nicolette Kluijver⒎ The Daily Show⒏ PvdA'er Ad Melkert⒐ Chrome⒑ Rotterdams2017/3/17 12:11 CET #trndnl https://t.co/tOVVBU3TJP
842701338463166500,sp, 52.37464758, 4.90066338, I'm at Brood in Amsterdam  Noord Holland https://t.co/qGjLqVyscT
842702066271174700,pvda, 52.3731, 4.8932, ⒍ Nieuw-West⒎ #vbhc⒏ PvdA'er Ad Melkert⒐ #appdevcon⒑ Chrome2017/3/17 12:36 CET #trndnl https://t.co/tOVVBU3TJP
842707099658281000,pvda, 52.3731, 4.8932, ⒍ Nieuw-West⒎ #vbhc⒏ #appdevcon⒐ PvdA'er Ad Melkert⒑ Chrome2017/3/17 12:52 CET #trndnl https://t.co/tOVVBU3TJP
842710389284458500,vvd, 52.41582261, 4.89990234, NL |  Rijke mensen zijn niet gieriger dan arme mensen https://t.co/nf2DDkhs4X
842710389284458500,d66, 52.41582261, 4.89990234, NL |  Rijke mensen zijn niet gieriger dan arme mensen https://t.co/nf2DDkhs4X
842712131111796700,pvda, 52.3731, 4.8932, ⒍ #avscongres⒎ #WorldSleepDay⒏ #vbhc⒐ PvdA'er Ad Melkert⒑ Chrome2017/3/17 13:17 CET #trndnl https://t.co/tOVVBU3TJP
842729979968454700,cda, 52.3731, 4.8932, @KamranUllah Did you know that 'CDA 25' was Trending Topic for 2 hours? → https://t.co/XA6zcESSWr @NederPiet #trndnl
842730016894926800,vvd, 52.3731, 4.8932, @dw_europe Did you know that 'VVD 32' was Trending Topic for 2 hours? → https://t.co/XA6zcFatNZ @EWdeVlieger #trndnl
842730038302670800,pvv, 52.3731, 4.8932, @Martinbosma_pvv Did you know that 'Wijnand Duyvendak' was Trending Topic for 4 hours? → https://t.co/XA6zcFatNZ @Dawn30The #trndnl
842730081424359400,vvd, 52.3731, 4.8932, @EWdeVlieger Did you know that 'VVD 33' was Trending Topic for 6 hours? → https://t.co/XA6zcFatNZ #trndnl
842762733531549700,vvd, 52.37722611, 4.89824219, #Egaylity -  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen … https://t.co/oKVG67igYH
842762733531549700,d66, 52.37722611, 4.89824219, #Egaylity -  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen … https://t.co/oKVG67igYH
842762757317451800,vvd, 52.44168021, 4.90868926, #Egaylity -  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen … https://t.co/IHIiC6G3Pj
842762757317451800,d66, 52.44168021, 4.90868926, #Egaylity -  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen … https://t.co/IHIiC6G3Pj
842762766322561000,vvd, 52.37722611, 4.89824219, #Egaylity -  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen … https://t.co/px9s6SW0z2
842762766322561000,d66, 52.37722611, 4.89824219, #Egaylity -  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen … https://t.co/px9s6SW0z2
842767132563853300,pvda, 52.34974, 4.6742, Solliciteren = zorgen voor een goede eerste indruk &gt;&gt; LINK IN BIO ☝🏻#socialmediaprofielfoto… https://t.co/y9RxiYZyS4
842769537204289500,vvd, 52.39398971, 4.88725586, NL |  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen  en voor… https://t.co/JyDncfFrG1
842769537204289500,d66, 52.39398971, 4.88725586, NL |  Rijke mensen zijn niet gieriger dan arme mensen - Want als je corrigeert voor de armoede van mensen  en voor… https://t.co/JyDncfFrG1
842793397647634400,gl, 52.3731, 4.8932, 'GroenLinks' appeared on Thursday 16 at the 7th place in the Top20 of Netherlands's Trends: https://t.co/XA6zcFatNZ #trndnl
842828532644425700,gl, 52.3731, 4.8932, 📈 GroenLinks-kandidaat Isabelle Diks met voorkeurstemmen in Tweede Kamer https://t.co/M7gMtJuiUA
842843652447658000,gl, 52.3731, 4.8932, 📈 GroenLinks-kandidaat Isabelle Diks met voorkeurstemmen in Tweede Kamer https://t.co/ApaaHmwPuH
842848606000300000,pvda, 52.36171324, 4.90066954, Zou de #PvdA zich ook realiseren dat door het brede politieke landschap hun ruif volledig is leeggeroofd? Daar onvoldoende op geanticipeerd?
842855173852713000,cda, 52.38421, 4.90288, Out for a drink. @ A'DAM Lookout https://t.co/7MFWcdaiyY
842983131451805700,pvda, 52.3731, 4.8932, Trend Alert: 'PvdA-voorzitter Spekman'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/Z2YSxp1ufU
842983369000415200,pvda, 52.3731, 4.8932, @dekoran1 the 1st mention of 'PvdA-voorzitter Spekman' appears on your TL. Now is Trending Topic in Netherlands! #trndnl
842983370216751100,pvda, 52.3731, 4.8932, 235 users and 240 tweets (203 RTs) in 5 days made 'PvdA-voorzitter Spekman' a Trending Topic in Netherlands. #trndnl
842983371336704000,pvda, 52.3731, 4.8932, 2 575 120 people could have seen 'PvdA-voorzitter Spekman' since its 1st mention until it became a Trending Topic. #trndnl
842983372519481300,pvda, 52.3731, 4.8932, #Top3Apps for 'PvdA-voorzitter Spekman'Twitter Web Client 17%Twitter for iPhone 15%IFTTT 12%
842983373563863000,pvda, 52.3731, 4.8932, The tweet with the most impact of the 'PvdA-voorzitter Spekman' Trend  was published by @RTLnieuws: https://t.co/ZBDjUOSAc5 (135 RTs)
842983374952128500,pvda, 52.3731, 4.8932, 5 verified accounts helped to turn 'PvdA-voorzitter Spekman' into a Trending Topic. Some of them: @NUnl  @vrtderedactie &amp; @RTLnieuws
842983899764420600,pvda, 52.3731, 4.8932, ⒈ #SwallaVideo⒉ Sharon Dijksma⒊ #TheOriginals⒋ #rodtwe⒌ PvdA-voorzitter Spekman2017/3/18 07:11 CET #trndnl https://t.co/tOVVBU3TJP
842988929213112300,pvda, 52.3731, 4.8932, ⒈ #SwallaVideo⒉ Sharon Dijksma⒊ #TheOriginals⒋ #rodtwe⒌ PvdA-voorzitter Spekman2017/3/18 07:36 CET #trndnl https://t.co/tOVVBU3TJP
842989672510832600,pvda, 52.3731, 4.8932, Did you know that 'PvdA' was Trending Topic on Friday 17 for 14 hours in Netherlands? https://t.co/pTTE8CDyOF #trndnl
842993963258675200,pvda, 52.3731, 4.8932, ⒈ #SwallaVideo⒉ Sharon Dijksma⒊ #TheOriginals⒋ #rodtwe⒌ PvdA-voorzitter Spekman2017/3/18 07:56 CET #trndnl https://t.co/tOVVBU3TJP
842998994007597000,pvda, 52.3731, 4.8932, ⒈ #echtepostiscool⒉ #StPatricksDay⒊ #tostigate⒋ #PvdA⒌ De Ligt2017/3/18 08:16 CET #trndnl https://t.co/tOVVBU3TJP
843004024487997400,pvda, 52.3731, 4.8932, ⒈ #echtepostiscool⒉ #tostigate⒊ #PvdA⒋ #TK17⒌ #dorvvv2017/3/18 08:36 CET #trndnl https://t.co/tOVVBU3TJP
843009087264571400,pvda, 52.3731, 4.8932, ⒈ #echtepostiscool⒉ #tostigate⒊ #PvdA⒋ #TK17⒌ #dorvvv2017/3/18 08:56 CET #trndnl https://t.co/tOVVBU3TJP
843014094269513700,pvda, 52.3731, 4.8932, ⒈ #echtepostiscool⒉ #matchday⒊ #tostigate⒋ #PvdA⒌ #dorvvv2017/3/18 09:16 CET #trndnl https://t.co/tOVVBU3TJP
843018188019392500,d66, 52.3731, 4.8922, Another beautiful day! #amsterdam #jvlifestyle @ Amsterdam  Netherlands https://t.co/D66ub66VYz
843025976946778100,sp, 52.46604, 4.7969, Oude broodkar 😍#vintagestyle #brocante #wooninspiratie #hightea #workshop #liveyourlife @ Malle… https://t.co/UnoRp94ziU
843048944884158500,pvv, 52.3731, 4.8922, Friozinho  chuvinha...Mas bom... É Amsteram né?#amsterdam #holanda #netherlands @… https://t.co/hapVvvsb9T
843068973147217900,d66, 52.36993215, 4.89030348, @ Amsterdam https://t.co/IdpdMd66NR
843070001821098000,vvd, 52.39398971, 4.88725586, MWNL -  Wegkijken bij armoede kan echt niet' - Het percentage van mensen in extreme armoede is wereldwijd de… https://t.co/Dhy2OOQb8s
